Date-Time,"PHF Rainwater Skid, Live Flow (gpm)"
2020-10-30 18:13:28,0
2020-10-30 18:13:58,0
2020-10-30 18:14:28,0
2020-10-30 18:14:58,0
2020-10-30 18:15:28,0
2020-10-30 18:15:58,0
2020-10-30 18:16:28,0
2020-10-30 18:16:58,0
2020-10-30 18:17:28,0
2020-10-30 18:17:58,0
2020-10-30 18:18:28,0
2020-10-30 18:18:58,0
2020-10-30 18:19:28,0
2020-10-30 18:19:58,0
2020-10-30 18:20:28,0
2020-10-30 18:20:58,0
2020-10-30 18:21:28,0
2020-10-30 18:21:58,0
2020-10-30 18:22:28,0
2020-10-30 18:22:58,0
2020-10-30 18:23:28,0
2020-10-30 18:23:58,0
2020-10-30 18:24:28,0
2020-10-30 18:24:58,0
2020-10-30 18:25:28,0
2020-10-30 18:25:58,0
2020-10-30 18:26:28,0
2020-10-30 18:26:58,0
2020-10-30 18:27:28,0
2020-10-30 18:27:58,0
2020-10-30 18:28:28,0
2020-10-30 18:28:58,0
2020-10-30 18:29:28,0
2020-10-30 18:29:58,0
2020-10-30 18:30:28,0
2020-10-30 18:30:58,0
2020-10-30 18:31:28,0
2020-10-30 18:31:58,0
2020-10-30 18:32:28,0
2020-10-30 18:32:58,0
2020-10-30 18:33:28,0
2020-10-30 18:33:58,0
2020-10-30 18:34:28,0
2020-10-30 18:34:58,0
2020-10-30 18:35:28,0
2020-10-30 18:35:58,0
2020-10-30 18:36:28,0
2020-10-30 18:36:58,0
2020-10-30 18:37:28,0
2020-10-30 18:37:58,0
2020-10-30 18:38:28,0
2020-10-30 18:38:58,0
2020-10-30 18:39:28,0
2020-10-30 18:39:58,0
2020-10-30 18:40:28,0
2020-10-30 18:40:58,0
2020-10-30 18:41:28,0
2020-10-30 18:41:58,0
2020-10-30 18:42:28,0
2020-10-30 18:42:58,0
2020-10-30 18:43:28,0
2020-10-30 18:43:58,0
2020-10-30 18:44:28,0
2020-10-30 18:44:58,0
2020-10-30 18:45:28,0
2020-10-30 18:45:58,0
2020-10-30 18:46:28,0
2020-10-30 18:46:58,0
2020-10-30 18:47:28,0
2020-10-30 18:47:58,0
2020-10-30 18:48:28,0
2020-10-30 18:48:58,0
2020-10-30 18:49:28,0
2020-10-30 18:49:58,0
2020-10-30 18:50:28,0
2020-10-30 18:50:58,0
2020-10-30 18:51:28,0
2020-10-30 18:51:58,0
2020-10-30 18:52:28,0
2020-10-30 18:52:58,0
2020-10-30 18:53:28,0
2020-10-30 18:53:58,0
2020-10-30 18:54:28,0
2020-10-30 18:54:58,0
2020-10-30 18:55:28,0
2020-10-30 18:55:58,0
2020-10-30 18:56:28,0
2020-10-30 18:56:58,0
2020-10-30 18:57:28,0
2020-10-30 18:57:58,0
2020-10-30 18:58:28,0
2020-10-30 18:58:58,0
2020-10-30 18:59:28,0
2020-10-30 18:59:58,0
2020-10-30 19:00:28,0
2020-10-30 19:00:58,0
2020-10-30 19:01:28,0
2020-10-30 19:01:58,0
2020-10-30 19:02:28,0
2020-10-30 19:02:58,0
2020-10-30 19:03:28,0
2020-10-30 19:03:58,0
2020-10-30 19:04:28,0
2020-10-30 19:04:58,0
2020-10-30 19:05:28,0
2020-10-30 19:05:58,0
2020-10-30 19:06:28,0
2020-10-30 19:06:58,0
2020-10-30 19:07:28,0
2020-10-30 19:07:58,0
2020-10-30 19:08:28,0
2020-10-30 19:08:58,0
2020-10-30 19:09:28,0
2020-10-30 19:09:58,0
2020-10-30 19:10:28,0
2020-10-30 19:10:58,0
2020-10-30 19:11:28,0
2020-10-30 19:11:58,0
2020-10-30 19:12:28,0
2020-10-30 19:12:58,0
2020-10-30 19:13:28,0
2020-10-30 19:13:58,0
2020-10-30 19:14:28,0
2020-10-30 19:14:58,0
2020-10-30 19:15:28,0
2020-10-30 19:15:58,0
2020-10-30 19:16:28,0
2020-10-30 19:16:58,0
2020-10-30 19:17:28,0
2020-10-30 19:17:58,0
2020-10-30 19:18:28,0
2020-10-30 19:18:58,0
2020-10-30 19:19:28,0
2020-10-30 19:19:58,0
2020-10-30 19:20:28,0
2020-10-30 19:20:58,0
2020-10-30 19:21:28,0
2020-10-30 19:21:58,0
2020-10-30 19:22:28,0
2020-10-30 19:22:58,0
2020-10-30 19:23:28,0
2020-10-30 19:23:58,0
2020-10-30 19:24:28,0
2020-10-30 19:24:58,0
2020-10-30 19:25:28,0
2020-10-30 19:25:58,0
2020-10-30 19:26:28,0
2020-10-30 19:26:58,0
2020-10-30 19:27:28,0
2020-10-30 19:27:58,0
2020-10-30 19:28:28,0
2020-10-30 19:28:58,0
2020-10-30 19:29:28,0
2020-10-30 19:29:58,0
2020-10-30 19:30:28,0
2020-10-30 19:30:58,0
2020-10-30 19:31:28,0
2020-10-30 19:31:58,0
2020-10-30 19:32:28,0
2020-10-30 19:32:58,0
2020-10-30 19:33:28,0
2020-10-30 19:33:58,0
2020-10-30 19:34:28,0
2020-10-30 19:34:58,0
2020-10-30 19:35:28,0
2020-10-30 19:35:58,0
2020-10-30 19:36:28,0
2020-10-30 19:36:58,0
2020-10-30 19:37:28,0
2020-10-30 19:37:58,0
2020-10-30 19:38:28,0
2020-10-30 19:38:58,0
2020-10-30 19:39:28,0
2020-10-30 19:39:58,0
2020-10-30 19:40:28,0
2020-10-30 19:40:58,0
2020-10-30 19:41:28,0
2020-10-30 19:41:58,0
2020-10-30 19:42:28,0
2020-10-30 19:42:58,0
2020-10-30 19:43:28,0
2020-10-30 19:43:58,0
2020-10-30 19:44:28,0
2020-10-30 19:44:58,0
2020-10-30 19:45:28,0
2020-10-30 19:45:58,0
2020-10-30 19:46:28,0
2020-10-30 19:46:58,0
2020-10-30 19:47:28,0
2020-10-30 19:47:58,0
2020-10-30 19:48:28,0
2020-10-30 19:48:58,0
2020-10-30 19:49:28,0
2020-10-30 19:49:58,0
2020-10-30 19:50:28,0
2020-10-30 19:50:58,0
2020-10-30 19:51:28,0
2020-10-30 19:51:58,0
2020-10-30 19:52:28,0
2020-10-30 19:52:58,0
2020-10-30 19:53:28,0
2020-10-30 19:53:58,0
2020-10-30 19:54:28,0
2020-10-30 19:54:58,0
2020-10-30 19:55:28,0
2020-10-30 19:55:58,0
2020-10-30 19:56:28,0
2020-10-30 19:56:58,0
2020-10-30 19:57:28,0
2020-10-30 19:57:58,0
2020-10-30 19:58:28,0
2020-10-30 19:58:58,0
2020-10-30 19:59:28,0
2020-10-30 19:59:58,0
2020-10-30 20:00:28,0
2020-10-30 20:00:58,0
2020-10-30 20:01:28,0
2020-10-30 20:01:58,0
2020-10-30 20:02:28,0
2020-10-30 20:02:58,0
2020-10-30 20:03:28,0
2020-10-30 20:03:58,0
2020-10-30 20:04:28,0
2020-10-30 20:04:58,0
2020-10-30 20:05:28,0
2020-10-30 20:05:58,0
2020-10-30 20:06:28,0
2020-10-30 20:06:58,0
2020-10-30 20:07:28,0
2020-10-30 20:07:58,0
2020-10-30 20:08:28,0
2020-10-30 20:08:58,0
2020-10-30 20:09:28,0
2020-10-30 20:09:58,0
2020-10-30 20:10:28,0
2020-10-30 20:10:58,0
2020-10-30 20:11:28,0
2020-10-30 20:11:58,0
2020-10-30 20:12:28,0
2020-10-30 20:12:58,0
2020-10-30 20:13:28,0
2020-10-30 20:13:58,0
2020-10-30 20:14:28,0
2020-10-30 20:14:58,0
2020-10-30 20:15:28,0
2020-10-30 20:15:58,0
2020-10-30 20:16:28,0
2020-10-30 20:16:58,0
2020-10-30 20:17:28,0
2020-10-30 20:17:58,0
2020-10-30 20:18:28,0
2020-10-30 20:18:58,0
2020-10-30 20:19:28,0
2020-10-30 20:19:58,0
2020-10-30 20:20:28,0
2020-10-30 20:20:58,0
2020-10-30 20:21:28,0
2020-10-30 20:21:58,0
2020-10-30 20:22:28,0
2020-10-30 20:22:58,0
2020-10-30 20:23:28,0
2020-10-30 20:23:58,0
2020-10-30 20:24:28,0
2020-10-30 20:24:58,0
2020-10-30 20:25:28,0
2020-10-30 20:25:58,0
2020-10-30 20:26:28,0
2020-10-30 20:26:58,0
2020-10-30 20:27:28,0
2020-10-30 20:27:58,0
2020-10-30 20:28:28,0
2020-10-30 20:28:58,0
2020-10-30 20:29:28,0
2020-10-30 20:29:58,0
2020-10-30 20:30:28,0
2020-10-30 20:30:58,0
2020-10-30 20:31:28,0
2020-10-30 20:31:58,0
2020-10-30 20:32:28,0
2020-10-30 20:32:58,0
2020-10-30 20:33:28,0
2020-10-30 20:33:58,0
2020-10-30 20:34:28,0
2020-10-30 20:34:58,0
2020-10-30 20:35:28,0
2020-10-30 20:35:58,0
2020-10-30 20:36:28,0
2020-10-30 20:36:58,0
2020-10-30 20:37:28,0
2020-10-30 20:37:58,0
2020-10-30 20:38:28,0
2020-10-30 20:38:58,0
2020-10-30 20:39:28,0
2020-10-30 20:39:58,0
2020-10-30 20:40:28,0
2020-10-30 20:40:58,0
2020-10-30 20:41:28,0
2020-10-30 20:41:58,0
2020-10-30 20:42:28,0
2020-10-30 20:42:58,0
2020-10-30 20:43:28,0
2020-10-30 20:43:58,0
2020-10-30 20:44:28,0
2020-10-30 20:44:58,0
2020-10-30 20:45:28,0
2020-10-30 20:45:58,0
2020-10-30 20:46:28,0
2020-10-30 20:46:58,0
2020-10-30 20:47:28,0
2020-10-30 20:47:58,0
2020-10-30 20:48:28,0
2020-10-30 20:48:58,0
2020-10-30 20:49:28,0
2020-10-30 20:49:58,0
2020-10-30 20:50:28,0
2020-10-30 20:50:58,0
2020-10-30 20:51:28,0
2020-10-30 20:51:58,0
2020-10-30 20:52:28,0
2020-10-30 20:52:58,0
2020-10-30 20:53:28,0
2020-10-30 20:53:58,0
2020-10-30 20:54:28,0
2020-10-30 20:54:58,0
2020-10-30 20:55:28,0
2020-10-30 20:55:58,0
2020-10-30 20:56:28,0
2020-10-30 20:56:58,0
2020-10-30 20:57:28,0
2020-10-30 20:57:58,0
2020-10-30 20:58:28,0
2020-10-30 20:58:58,0
2020-10-30 20:59:28,0
2020-10-30 20:59:58,0
2020-10-30 21:00:28,0
2020-10-30 21:00:58,0
2020-10-30 21:01:28,0
2020-10-30 21:01:58,0
2020-10-30 21:02:28,0
2020-10-30 21:02:58,0
2020-10-30 21:03:28,0
2020-10-30 21:03:58,0
2020-10-30 21:04:28,0
2020-10-30 21:04:58,0
2020-10-30 21:05:28,0
2020-10-30 21:05:58,0
2020-10-30 21:06:28,0
2020-10-30 21:06:58,0
2020-10-30 21:07:28,0
2020-10-30 21:07:58,0
2020-10-30 21:08:28,0
2020-10-30 21:08:58,0
2020-10-30 21:09:28,0
2020-10-30 21:09:58,0
2020-10-30 21:10:28,0
2020-10-30 21:10:58,0
2020-10-30 21:11:28,0
2020-10-30 21:11:58,0
2020-10-30 21:12:28,0
2020-10-30 21:12:58,0
2020-10-30 21:13:28,0
2020-10-30 21:13:58,0
2020-10-30 21:14:28,0
2020-10-30 21:14:58,0
2020-10-30 21:15:28,0
2020-10-30 21:15:58,0
2020-10-30 21:16:28,0
2020-10-30 21:16:58,0
2020-10-30 21:17:28,0
2020-10-30 21:17:58,0
2020-10-30 21:18:28,0
2020-10-30 21:18:58,0
2020-10-30 21:19:28,0
2020-10-30 21:19:58,0
2020-10-30 21:20:28,0
2020-10-30 21:20:58,0
2020-10-30 21:21:28,0
2020-10-30 21:21:58,0
2020-10-30 21:22:28,0
2020-10-30 21:22:58,0
2020-10-30 21:23:28,0
2020-10-30 21:23:58,0
2020-10-30 21:24:28,0
2020-10-30 21:24:58,0
2020-10-30 21:25:28,0
2020-10-30 21:25:58,0
2020-10-30 21:26:28,0
2020-10-30 21:26:58,0
2020-10-30 21:27:28,0
2020-10-30 21:27:58,0
2020-10-30 21:28:28,0
2020-10-30 21:28:58,0
2020-10-30 21:29:28,0
2020-10-30 21:29:58,0
2020-10-30 21:30:28,0
2020-10-30 21:30:58,0
2020-10-30 21:31:28,0
2020-10-30 21:31:58,0
2020-10-30 21:32:28,0
2020-10-30 21:32:58,0
2020-10-30 21:33:28,0
2020-10-30 21:33:58,0
2020-10-30 21:34:28,0
2020-10-30 21:34:58,0
2020-10-30 21:35:28,0
2020-10-30 21:35:58,0
2020-10-30 21:36:28,0
2020-10-30 21:36:58,0
2020-10-30 21:37:28,0
2020-10-30 21:37:58,0
2020-10-30 21:38:28,0
2020-10-30 21:38:58,0
2020-10-30 21:39:28,0
2020-10-30 21:39:58,0
2020-10-30 21:40:28,0
2020-10-30 21:40:58,0
2020-10-30 21:41:28,0
2020-10-30 21:41:58,0
2020-10-30 21:42:28,0
2020-10-30 21:42:58,0
2020-10-30 21:43:28,0
2020-10-30 21:43:58,0
2020-10-30 21:44:28,0
2020-10-30 21:44:58,0
2020-10-30 21:45:28,0
2020-10-30 21:45:58,0
2020-10-30 21:46:28,0
2020-10-30 21:46:58,0
2020-10-30 21:47:28,0
2020-10-30 21:47:58,0
2020-10-30 21:48:28,0
2020-10-30 21:48:58,0
2020-10-30 21:49:28,0
2020-10-30 21:49:58,0
2020-10-30 21:50:28,0
2020-10-30 21:50:58,0
2020-10-30 21:51:28,0
2020-10-30 21:51:58,0
2020-10-30 21:52:28,0
2020-10-30 21:52:58,0
2020-10-30 21:53:28,0
2020-10-30 21:53:58,0
2020-10-30 21:54:28,0
2020-10-30 21:54:58,0
2020-10-30 21:55:28,0
2020-10-30 21:55:58,0
2020-10-30 21:56:28,0
2020-10-30 21:56:58,0
2020-10-30 21:57:28,0
2020-10-30 21:57:58,0
2020-10-30 21:58:28,0
2020-10-30 21:58:58,0
2020-10-30 21:59:28,0
2020-10-30 21:59:58,0
2020-10-30 22:00:28,0
2020-10-30 22:00:58,0
2020-10-30 22:01:28,0
2020-10-30 22:01:58,0
2020-10-30 22:02:28,0
2020-10-30 22:02:58,0
2020-10-30 22:03:28,0
2020-10-30 22:03:58,0
2020-10-30 22:04:28,0
2020-10-30 22:04:58,0
2020-10-30 22:05:28,0
2020-10-30 22:05:58,0
2020-10-30 22:06:28,0
2020-10-30 22:06:58,0
2020-10-30 22:07:28,0
2020-10-30 22:07:58,0
2020-10-30 22:08:28,0
2020-10-30 22:08:58,0
2020-10-30 22:09:28,0
2020-10-30 22:09:58,0
2020-10-30 22:10:28,0
2020-10-30 22:10:58,0
2020-10-30 22:11:28,0
2020-10-30 22:11:58,0
2020-10-30 22:12:28,0
2020-10-30 22:12:58,0
2020-10-30 22:13:28,0
2020-10-30 22:13:58,0
2020-10-30 22:14:28,0
2020-10-30 22:14:58,0
2020-10-30 22:15:28,0
2020-10-30 22:15:58,0
2020-10-30 22:16:28,0
2020-10-30 22:16:58,0
2020-10-30 22:17:28,0
2020-10-30 22:17:58,0
2020-10-30 22:18:28,0
2020-10-30 22:18:58,0
2020-10-30 22:19:28,0
2020-10-30 22:19:58,0
2020-10-30 22:20:28,0
2020-10-30 22:20:58,0
2020-10-30 22:21:28,0
2020-10-30 22:21:58,0
2020-10-30 22:22:28,0
2020-10-30 22:22:58,0
2020-10-30 22:23:28,0
2020-10-30 22:23:58,0
2020-10-30 22:24:28,0
2020-10-30 22:24:58,0
2020-10-30 22:25:28,0
2020-10-30 22:25:58,0
2020-10-30 22:26:28,0
2020-10-30 22:26:58,0
2020-10-30 22:27:28,0
2020-10-30 22:27:58,0
2020-10-30 22:28:28,0
2020-10-30 22:28:58,0
2020-10-30 22:29:28,0
2020-10-30 22:29:58,0
2020-10-30 22:30:28,0
2020-10-30 22:30:58,0
2020-10-30 22:31:28,0
2020-10-30 22:31:58,0
2020-10-30 22:32:28,0
2020-10-30 22:32:58,0
2020-10-30 22:33:28,0
2020-10-30 22:33:58,0
2020-10-30 22:34:28,0
2020-10-30 22:34:58,0
2020-10-30 22:35:28,0
2020-10-30 22:35:58,0
2020-10-30 22:36:28,0
2020-10-30 22:36:58,0
2020-10-30 22:37:28,0
2020-10-30 22:37:58,0
2020-10-30 22:38:28,0
2020-10-30 22:38:58,0
2020-10-30 22:39:28,0
2020-10-30 22:39:58,0
2020-10-30 22:40:28,0
2020-10-30 22:40:58,0
2020-10-30 22:41:28,0
2020-10-30 22:41:58,0
2020-10-30 22:42:28,0
2020-10-30 22:42:58,0
2020-10-30 22:43:28,0
2020-10-30 22:43:58,0
2020-10-30 22:44:28,0
2020-10-30 22:44:58,0
2020-10-30 22:45:28,0
2020-10-30 22:45:58,0
2020-10-30 22:46:28,0
2020-10-30 22:46:58,0
2020-10-30 22:47:28,0
2020-10-30 22:47:58,0
2020-10-30 22:48:28,0
2020-10-30 22:48:58,0
2020-10-30 22:49:28,0
2020-10-30 22:49:58,0
2020-10-30 22:50:28,0
2020-10-30 22:50:58,0
2020-10-30 22:51:28,0
2020-10-30 22:51:58,0
2020-10-30 22:52:28,0
2020-10-30 22:52:58,0
2020-10-30 22:53:28,0
2020-10-30 22:53:58,0
2020-10-30 22:54:28,0
2020-10-30 22:54:58,0
2020-10-30 22:55:28,0
2020-10-30 22:55:58,0
2020-10-30 22:56:28,0
2020-10-30 22:56:58,0
2020-10-30 22:57:28,0
2020-10-30 22:57:58,0
2020-10-30 22:58:28,0
2020-10-30 22:58:58,0
2020-10-30 22:59:28,0
2020-10-30 22:59:58,0
2020-10-30 23:00:28,0
2020-10-30 23:00:58,0
2020-10-30 23:01:28,0
2020-10-30 23:01:58,0
2020-10-30 23:02:28,0
2020-10-30 23:02:58,0
2020-10-30 23:03:28,0
2020-10-30 23:03:58,0
2020-10-30 23:04:28,0
2020-10-30 23:04:58,0
2020-10-30 23:05:28,0
2020-10-30 23:05:58,0
2020-10-30 23:06:28,0
2020-10-30 23:06:58,0
2020-10-30 23:07:28,0
2020-10-30 23:07:58,0
2020-10-30 23:08:28,0
2020-10-30 23:08:58,0
2020-10-30 23:09:28,0
2020-10-30 23:09:58,0
2020-10-30 23:10:28,0
2020-10-30 23:10:58,0
2020-10-30 23:11:28,0
2020-10-30 23:11:58,0
2020-10-30 23:12:28,0
2020-10-30 23:12:58,0
2020-10-30 23:13:28,0
2020-10-30 23:13:58,0
2020-10-30 23:14:28,0
2020-10-30 23:14:58,0
2020-10-30 23:15:28,0
2020-10-30 23:15:58,0
2020-10-30 23:16:28,0
2020-10-30 23:16:58,0
2020-10-30 23:17:28,0
2020-10-30 23:17:58,0
2020-10-30 23:18:28,0
2020-10-30 23:18:58,0
2020-10-30 23:19:28,0
2020-10-30 23:19:58,0
2020-10-30 23:20:28,0
2020-10-30 23:20:58,0
2020-10-30 23:21:28,0
2020-10-30 23:21:58,0
2020-10-30 23:22:28,0
2020-10-30 23:22:58,0
2020-10-30 23:23:28,0
2020-10-30 23:23:58,0
2020-10-30 23:24:28,0
2020-10-30 23:24:58,0
2020-10-30 23:25:28,0
2020-10-30 23:25:58,0
2020-10-30 23:26:28,0
2020-10-30 23:26:58,0
2020-10-30 23:27:28,0
2020-10-30 23:27:58,0
2020-10-30 23:28:28,0
2020-10-30 23:28:58,0
2020-10-30 23:29:28,0
2020-10-30 23:29:58,0
2020-10-30 23:30:28,0
2020-10-30 23:30:58,0
2020-10-30 23:31:28,0
2020-10-30 23:31:58,0
2020-10-30 23:32:28,0
2020-10-30 23:32:58,0
2020-10-30 23:33:28,0
2020-10-30 23:33:58,0
2020-10-30 23:34:28,0
2020-10-30 23:34:58,0
2020-10-30 23:35:28,0
2020-10-30 23:35:58,0
2020-10-30 23:36:28,0
2020-10-30 23:36:58,0
2020-10-30 23:37:28,0
2020-10-30 23:37:58,0
2020-10-30 23:38:28,0
2020-10-30 23:38:58,0
2020-10-30 23:39:28,0
2020-10-30 23:39:58,0
2020-10-30 23:40:28,0
2020-10-30 23:40:58,0
2020-10-30 23:41:28,0
2020-10-30 23:41:58,0
2020-10-30 23:42:28,0
2020-10-30 23:42:58,0
2020-10-30 23:43:28,0
2020-10-30 23:43:58,0
2020-10-30 23:44:28,0
2020-10-30 23:44:58,0
2020-10-30 23:45:28,0
2020-10-30 23:45:58,0
2020-10-30 23:46:28,0
2020-10-30 23:46:58,0
2020-10-30 23:47:28,0
2020-10-30 23:47:58,0
2020-10-30 23:48:28,0
2020-10-30 23:48:58,0
2020-10-30 23:49:28,0
2020-10-30 23:49:58,0
2020-10-30 23:50:28,0
2020-10-30 23:50:58,0
2020-10-30 23:51:28,0
2020-10-30 23:51:58,0
2020-10-30 23:52:28,0
2020-10-30 23:52:58,0
2020-10-30 23:53:28,0
2020-10-30 23:53:58,0
2020-10-30 23:54:28,0
2020-10-30 23:54:58,0
2020-10-30 23:55:28,0
2020-10-30 23:55:58,0
2020-10-30 23:56:28,0
2020-10-30 23:56:58,0
2020-10-30 23:57:28,0
2020-10-30 23:57:58,0
2020-10-30 23:58:28,0
2020-10-30 23:58:58,0
2020-10-30 23:59:28,0
2020-10-30 23:59:58,0
2020-10-31 00:00:28,0
2020-10-31 00:00:58,0
2020-10-31 00:01:28,0
2020-10-31 00:01:58,0
2020-10-31 00:02:28,0
2020-10-31 00:02:58,0
2020-10-31 00:03:28,0
2020-10-31 00:03:58,0
2020-10-31 00:04:28,0
2020-10-31 00:04:58,0
2020-10-31 00:05:28,0
2020-10-31 00:05:58,0
2020-10-31 00:06:28,0
2020-10-31 00:06:58,0
2020-10-31 00:07:28,0
2020-10-31 00:07:58,0
2020-10-31 00:08:28,0
2020-10-31 00:08:58,0
2020-10-31 00:09:28,0
2020-10-31 00:09:58,0
2020-10-31 00:10:28,0
2020-10-31 00:10:58,0
2020-10-31 00:11:28,0
2020-10-31 00:11:58,0
2020-10-31 00:12:28,0
2020-10-31 00:12:58,0
2020-10-31 00:13:28,0
2020-10-31 00:13:58,0
2020-10-31 00:14:28,0
2020-10-31 00:14:58,0
2020-10-31 00:15:28,0
2020-10-31 00:15:58,0
2020-10-31 00:16:28,0
2020-10-31 00:16:58,0
2020-10-31 00:17:28,0
2020-10-31 00:17:58,0
2020-10-31 00:18:28,0
2020-10-31 00:18:58,0
2020-10-31 00:19:28,0
2020-10-31 00:19:58,0
2020-10-31 00:20:28,0
2020-10-31 00:20:58,0
2020-10-31 00:21:28,0
2020-10-31 00:21:58,0
2020-10-31 00:22:28,0
2020-10-31 00:22:58,0
2020-10-31 00:23:28,0
2020-10-31 00:23:58,0
2020-10-31 00:24:28,0
2020-10-31 00:24:58,0
2020-10-31 00:25:28,0
2020-10-31 00:25:58,0
2020-10-31 00:26:28,0
2020-10-31 00:26:58,0
2020-10-31 00:27:28,0
2020-10-31 00:27:58,0
2020-10-31 00:28:28,0
2020-10-31 00:28:58,0
2020-10-31 00:29:28,0
2020-10-31 00:29:58,0
2020-10-31 00:30:28,0
2020-10-31 00:30:58,0
2020-10-31 00:31:28,0
2020-10-31 00:31:58,0
2020-10-31 00:32:28,0
2020-10-31 00:32:58,0
2020-10-31 00:33:28,0
2020-10-31 00:33:58,0
2020-10-31 00:34:28,0
2020-10-31 00:34:58,0
2020-10-31 00:35:28,0
2020-10-31 00:35:58,0
2020-10-31 00:36:28,0
2020-10-31 00:36:58,0
2020-10-31 00:37:28,0
2020-10-31 00:37:58,0
2020-10-31 00:38:28,0
2020-10-31 00:38:58,0
2020-10-31 00:39:28,0
2020-10-31 00:39:58,0
2020-10-31 00:40:28,0
2020-10-31 00:40:58,0
2020-10-31 00:41:28,0
2020-10-31 00:41:58,0
2020-10-31 00:42:28,0
2020-10-31 00:42:58,0
2020-10-31 00:43:28,0
2020-10-31 00:43:58,0
2020-10-31 00:44:28,0
2020-10-31 00:44:58,0
2020-10-31 00:45:28,0
2020-11-03 09:57:58,0
2020-11-03 09:58:28,0
2020-11-03 09:58:58,0
2020-11-03 09:59:28,0
2020-11-03 09:59:58,0
2020-11-03 10:00:28,0
2020-11-03 10:00:58,0
2020-11-03 10:01:28,0
2020-11-03 10:01:58,0
2020-11-03 10:02:28,0
2020-11-03 10:02:58,0
2020-11-03 10:03:28,0
2020-11-03 10:03:58,0
2020-11-03 10:04:28,0
2020-11-03 10:04:58,0
2020-11-03 10:05:28,0
2020-11-03 10:05:58,0
2020-11-03 10:06:28,0
2020-11-03 10:06:58,0
2020-11-03 10:07:28,0
2020-11-03 10:07:58,0
2020-11-03 10:08:28,0
2020-11-03 10:08:58,0
2020-11-03 10:09:28,0
2020-11-03 10:09:58,0
2020-11-03 10:10:28,0
2020-11-03 10:10:58,0
